"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.407570500E0,-6.303541718E0,7.271878052E0,1.319356384E0
2.417567500E0,-6.259084167E0,6.988367615E0,1.271605682E0
2.427564500E0,-6.304739227E0,6.793921967E0,1.196461945E0
2.437561500E0,-6.312523041E0,6.664291534E0,1.228195953E0
2.447558500E0,-6.275549927E0,6.653813324E0,1.307680664E0
2.457556500E0,-6.184090118E0,6.663543091E0,1.414109344E0
2.467553500E0,-6.008355560E0,6.675817566E0,1.522933044E0
2.477550500E0,-5.862259369E0,6.719676361E0,1.608105927E0
2.487547500E0,-5.689668274E0,6.805298309E0,1.702559509E0
2.497544500E0,-5.548362122E0,6.878496094E0,1.785636749E0
2.507541500E0,-5.488935699E0,6.796915741E0,1.803449707E0
2.517538500E0,-5.466781769E0,6.841972046E0,1.731299744E0
2.527535500E0,-5.519621887E0,6.834337921E0,1.803898773E0
2.537532500E0,-5.576802979E0,6.850055237E0,1.838027802E0
2.547530500E0,-5.601950684E0,6.960974579E0,1.866169281E0
2.557527500E0,-5.647306366E0,6.969357147E0,1.995799713E0
2.567524500E0,-5.654042358E0,6.940616913E0,2.047292633E0
2.577521500E0,-5.626948700E0,6.855144653E0,1.959575043E0
2.587518500E0,-5.633684692E0,6.759044495E0,1.922152863E0
2.597515500E0,-5.677992554E0,6.774761810E0,1.870959320E0
2.607512500E0,-5.778134308E0,6.922354889E0,1.760638733E0
2.617510500E0,-5.941893768E0,7.153174896E0,1.785187683E0
2.627507500E0,-6.137686615E0,7.372169495E0,1.836979980E0
2.637504500E0,-6.310876465E0,7.484436035E0,1.894161072E0
2.647501500E0,-6.458469543E0,7.540718994E0,1.994153137E0
2.657498500E0,-6.566245422E0,7.475604401E0,2.058519287E0
2.667495500E0,-6.599925385E0,7.304210815E0,2.099384308E0
2.677492500E0,-6.589297485E0,7.079827423E0,2.113155670E0
2.687489500E0,-6.598428497E0,6.936126251E0,2.029479675E0
2.697486500E0,-6.573580170E0,6.843917999E0,1.966011658E0
2.707484500E0,-6.568341064E0,6.860832825E0,1.917811890E0
2.717481500E0,-6.531517639E0,6.952741699E0,1.880389709E0
2.727478500E0,-6.534960480E0,7.050338745E0,1.829794922E0
2.737475500E0,-6.541397095E0,7.028334503E0,1.868713989E0
2.747472500E0,-6.470893707E0,6.962321777E0,1.921853485E0
2.757469500E0,-6.336622925E0,6.983876953E0,1.994452515E0
2.767466500E0,-6.250102844E0,7.080276489E0,2.034718781E0
2.777464500E0,-6.233936462E0,7.161557465E0,2.051334229E0
2.787461500E0,-6.280489655E0,7.154522095E0,2.133962402E0
2.797458500E0,-6.340365143E0,7.124883728E0,2.234403534E0
2.807455500E0,-6.374793549E0,7.149582367E0,2.273023224E0
